0.0017746044395340888,5.5671377222593564E-5,1.3179523565164949E-5,2.7391302877447795E-5,1.958040467144863E-6,1.1951491269844191E-4,1.536688591505858E-4,2.9056133283418347E-5,3.1989972896399546E-6,2.8613910596043303E-5,7.036471475576054E-5,3.653047531015246E-5,2.8453946314653314E-5,2.906850938907124E-6,2.1117382788245133E-4,1.1701120936897861E-4,1.1003244411179056E-6,6.585529817099865E-5,5.7536331756212446E-5,2.711991961812705E-4,1.2353279522504964E-5,5.047705336592215E-5,1.0910437043530867E-4,3.123631568737454E-5,2.0843878023177534E-5,1.9645103013099662E-4,1.7535279238250878E-6,8.317031248129357E-5,8.327702743758311E-5,9.692613803822294E-5
0.024209346193277193,6.746203104220194E-5,8.880345670552928E-5,3.3728275842184543E-6,1.5326936434458332E-5,1.6623053422285282E-5,5.4248319869137796E-5,1.4355514906871605E-5,1.0355367521780498E-4,9.481187791321975E-6,7.876516129024803E-5,1.2847492162191743E-4,9.263297330532248E-6,2.9849963472748264E-5,1.8451061213547425E-6,2.463911577733943E-5,3.503933617782011E-4,6.046425525403957E-5,5.522006126479203E-5,2.726729434839471E-4,1.2321306094342983E-4,2.944130080962665E-5,1.476637093856892E-4,8.04643106427344E-5,4.064905040988525E-6,3.6187334276869244E-5,2.069567320951867E-5,7.753067762715285E-5,1.2373996507910211E-5,7.518724259966826E-5
0.03448336970551588,9.768842916051369E-5,2.9956870064313927E-6,3.447387066741105E-5,1.1384558996994616E-6,5.261587227434704E-6,5.367288519588868E-5,1.2625055684302972E-5,9.793721217443744E-5,4.87030082830902E-5,2.5054677993222228E-5,1.157926194652041E-4,1.9554343801675227E-4,1.260579566192704E-4,1.532381769406903E-5,1.0986806447853262E-4,1.9588703836757227E-5,1.3408824039424964E-5,5.4161763747083045E-5,2.7075275818778764E-4,3.78637930364334E-5,4.0030113107622004E-5,6.163504872932072E-4,7.231080373781926E-6,2.0575079847234546E-6,3.276604303385927E-5,1.8320511406825449E-6,1.1906989724100894E-4,7.052637838616314E-5,4.106378219593921E-5
0.0740867389829365,8.697512761193241E-6,1.5353444174084022E-5,9.177677090491505E-6,1.4343949433884615E-5,4.811088188198958E-6,1.2110886131697417E-4,7.72282193407281E-6,1.1714491168244488E-4,1.667696061738413E-4,2.4915886314813742E-5,3.067770868088179E-5,1.3898350126386767E-5,6.747372912047538E-6,2.22473986890808E-6,4.379162878302932E-5,1.8484031314090997E-5,1.2031126089966109E-5,4.181188959561538E-5,2.6970445075750414E-4,1.2016271859419372E-4,2.4595666462829535E-7,4.9539180168601156E-5,5.023765689662283E-6,2.9609754658143548E-6,3.744742108085874E-5,1.2294785916722663E-5,1.5130680352690085E-5,2.189430800525868E-4,9.09790588310091E-5
0.08839782124381435,5.67360851246412E-5,1.9314731113501234E-5,8.367597673232241E-7,1.624001959851716E-5,1.204693560233106E-4,1.1437256416069771E-4,7.896674306199599E-6,2.0306268659579736E-4,8.49016745421687E-5,3.0147349695861306E-5,2.841386945966409E-5,1.2212979354119026E-5,3.1147743610755137E-6,2.333918760022156E-6,8.946481926811953E-6,5.7206897199726955E-5,5.4212258690676196E-5,5.91988202076159E-5,1.7370183535107348E-4,1.843336446836577E-5,1.8177237925682078E-5,4.887600919565979E-5,4.3167201995100305E-6,2.953395997866236E-6,1.2145340978345237E-4,4.583510079686262E-6,2.566720955879074E-5,2.185461303091689E-4,1.0067113124789456E-4
0.10005342833564122,9.055304609103851E-7,1.0523808265931354E-4,3.4436636236738357E-5,2.6426336522059328E-6,1.2025826639508732E-4,1.1129439986289729E-4,1.2600567563352854E-5,1.1631901620612197E-4,2.559818802660326E-5,3.4249380930021444E-4,1.0489673394232954E-5,1.2211479319023462E-4,3.828056454017792E-5,2.0499776705713217E-4,2.1654675656521332E-5,3.312107596722762E-5,1.1581542976820047E-4,6.287639659272163E-5,4.972854153934156E-5,1.0565444863589618E-4,3.6479831521933585E-6,7.437849829064995E-5,3.0492133856268543E-5,5.8314780674294304E-5,6.171953724316639E-5,3.2826277235282854E-5,1.6816127087496705E-5,7.012354142129212E-5,4.4871620487447445E-5
0.11233737356929505,9.768842916051369E-5,2.9956870064313927E-6,7.397418667177701E-5,1.9417575917250862E-6,5.289968922523047E-6,1.8004870842283207E-4,2.6150345413957072E-5,9.793721217443744E-5,4.87030082830902E-5,2.5054677993222228E-5,1.157926194652041E-4,1.9554343801675227E-4,1.260579566192704E-4,1.532381769406903E-5,1.0986806447853262E-4,1.9588703836757227E-5,5.705659436280503E-5,5.419267809744587E-5,2.7075275818778764E-4,3.786908629583252E-5,4.0030113107622004E-5,6.163504872932072E-4,5.985789874063482E-6,1.987424825402713E-5,5.47743359312657E-5,1.8320511406825449E-6,2.9915646886081017E-4,7.009190293126143E-5,2.949342078337713E-4
0.1235801420357096,1.023519788985444E-4,1.766581272333646E-5,3.401697573132036E-5,1.0710229519923625E-6,3.76205594068169E-6,4.1336617832376024E-5,1.3138171348323612E-5,4.1419821902810694E-5,9.260380319671256E-5,7.67155086287259E-5,1.0495762032725486E-4,1.7944251709513214E-5,3.967237132164609E-5,2.0499776705713217E-4,2.3157010005474285E-5,1.783358272433613E-5,1.0783870854421045E-5,5.335021228722737E-5,2.0426275959415402E-4,3.656386288115631E-5,4.217905070562517E-5,3.64695001288944E-5,6.871282399316132E-5,1.0713267924380135E-6,3.3495436340663935E-5,3.116275197135798E-5,1.2873331688384798E-4,8.513904730629167E-5,3.709187126417265E-5
0.13574904759766165,8.965378391850262E-7,3.7149234055438687E-6,3.443763535280666E-5,2.687175656417348E-6,1.1030980759310499E-5,5.848749760044233E-5,4.7619627075813685E-6,1.0166665727057482E-4,5.591879503116418E-5,3.054956689216916E-5,4.201139011663247E-6,1.885540773290813E-6,1.3147760469979129E-4,1.9615684544648906E-5,5.932178230069129E-5,2.021464224645107E-4,2.134240164730945E-5,6.148840944102159E-5,7.2890732795051E-5,4.0556955514877834E-4,5.0345061705233235E-5,8.688380054496262E-4,7.275479294237009E-5,1.0259065763501342E-5,2.5780686132452165E-5,7.744024009458778E-5,1.354270122675184E-4,7.120057099523396E-5,1.5952805582326347E-4
0.160161960508038,5.771133666562335E-5,1.752865466993193E-5,2.3370280604820204E-5,1.2275060456976923E-6,4.2317881983888956E-4,1.6824426033972898E-4,1.5803724532990642E-5,1.9981823748284208E-4,1.5994647209653654E-4,4.430390788727782E-6,2.89785164335168E-4,1.3742995365943167E-4,1.391161961938929E-4,1.2102947443386028E-6,5.995570445686642E-5,2.0472079182897956E-4,4.928511568491145E-6,6.202122927130971E-5,2.705909645961457E-4,1.9797874589440746E-5,4.056525371905166E-5,1.3206805399334145E-4,7.345650497065238E-5,1.900653951802038E-5,8.397887501096156E-5,5.1800999612391964E-5,7.024412562685904E-5,3.82942023426823E-5,1.1028795171288525E-4
