0.0,4.2967057832026597E-4,1.32235786002114E-5,6.473362461143085E-4,3.29825443514132E-4,7.977929756432663E-4,2.806704894037726E-4,1.764121445559276E-6,5.397317667421552E-5,2.374924416288987E-4,2.9233770898809367E-5,5.7099331718851664E-5,5.9377395239260534E-5,6.783364928964818E-5,1.0182483306092458E-6,0.001092308175678283,1.9593523316068512E-4,1.7794376550441825E-4,2.4098626778492984E-4,2.1413815226449775E-6,0.0011925736141441638,3.766685079628559E-4,4.446720654469572E-5,4.8224250176922445E-4,6.330409627662152E-5,5.031321364151866E-4,2.1561724663626158E-4,2.758949346555434E-4,2.9877553887795494E-4,5.108844704118144E-5
0.014921321025227918,1.9123075388649685E-5,1.3100165724690875E-4,6.645636691378007E-6,1.7908474245969294E-4,1.414256550371232E-4,3.008388290017817E-4,6.876903068770649E-5,1.8608754232733835E-4,6.362604322611116E-5,2.8588364596727685E-5,3.973560795310611E-4,4.9986509849273794E-5,9.114305850510627E-5,3.283676054891673E-5,2.7103715614555467E-4,2.381925649998438E-4,2.2033937113813428E-4,6.504916475036039E-5,1.4763053043580024E-5,2.2695684944748788E-4,1.7880101576732768E-6,1.0667158227663161E-5,2.0418393582248817E-4,6.511455697342828E-5,1.2065489452700828E-4,0.001054390349718489,3.089422909819485E-5,2.1084114087582882E-4,4.924443753986277E-5
0.03076025383447012,3.638873732289047E-5,1.2532740653977583E-4,6.242852534484882E-5,1.1090393688144005E-4,9.077722260080318E-5,5.673523627061242E-5,3.249151667266163E-5,6.3407158790445715E-6,3.658861532177854E-5,7.61488194003582E-5,4.3712671276758283E-4,1.6451242788358768E-4,8.529041741927473E-5,1.0331287371323647E-4,1.431785448363484E-4,7.615048768212288E-6,7.422826078111043E-4,4.568195391857683E-6,1.529935326834644E-6,0.0011022355229460548,7.89158881240409E-5,1.214988961326964E-4,3.0245661809241557E-6,7.735617486157492E-5,1.2005121248235225E-4,1.6333095792154026E-4,3.16636109613699E-5,5.347669300396753E-4,8.726830591137654E-6
0.052277928774668914,2.7368220226450875E-5,8.544270264637426E-6,1.5447016624370514E-4,1.2772433166268617E-5,4.531752208778277E-4,2.238252267170909E-5,5.4908648182974495E-6,1.2941475495624854E-4,1.459205490363146E-4,3.527073211709105E-5,7.355277918028822E-5,3.21990456332802E-5,1.0375996833801923E-4,2.2265031704184896E-5,2.6395531508514365E-4,2.3422503523182344E-6,1.6091251599171554E-4,4.5427730085674826E-4,1.143074305462577E-5,5.3530535387983713E-5,1.3203924201296157E-5,4.6190656256791595E-5,1.6610060280056025E-4,2.0686729244599912E-5,3.448523261810918E-4,8.865860285653294E-5,6.665296100231783E-4,2.4615833343745745E-4,3.143225514396214E-4
0.06437158398021281,4.266916074967887E-6,1.0696721454669911E-5,1.551874332030556E-4,6.165650736979331E-5,8.979482103376775E-5,2.2394272601156915E-5,1.379731535706713E-4,1.143500096622729E-4,6.262688812776958E-5,8.650995756860874E-5,1.4169034318237199E-4,6.488658495047445E-4,6.469424365133621E-5,2.416376613927409E-5,1.2989780956321819E-4,3.407437446996117E-6,1.3215620036288535E-5,1.1114082636980053E-4,3.999532067149908E-5,2.5269289976440995E-4,7.196346325883688E-5,1.0929891220892298E-4,2.0428412597660466E-4,2.115662407604186E-5,1.0038408682339843E-5,3.9925258003497654E-4,2.572635183686531E-5,4.64834194046133E-4,7.826700498256077E-5
0.09726463815930725,6.003993100353914E-5,1.586152995453365E-5,4.7035690090124814E-5,1.2195800672199683E-5,6.462413598541062E-5,1.3026290989494374E-5,2.098630738997657E-4,2.1053159951521175E-6,2.0809804178061172E-4,1.644422432278361E-5,4.892228884309316E-4,4.6123961772622364E-5,9.481417677328566E-5,5.791080937908733E-5,5.374987416699463E-4,2.217959626683376E-4,5.363649933517745E-7,2.4889918965224255E-5,4.861673876126212E-6,7.275425561211591E-5,2.027512681428062E-4,3.1576602107938293E-5,4.1509737499462933E-4,1.3830010406515452E-4,4.184825295300089E-4,2.1650728669736147E-4,5.422219384832408E-5,4.318498596024276E-4,6.417720599255173E-5
0.11053550443827631,1.919728520439319E-5,6.590963272996942E-5,3.8530989782873943E-4,1.0582702104406496E-5,4.335296566289215E-5,2.0421661860695427E-5,1.3807701358516347E-4,1.0018321047630769E-4,6.339021149905188E-5,8.527295938081422E-5,4.202118179007938E-5,4.282286060372823E-4,1.5609670387743083E-4,3.519739802428722E-5,2.7019905665723196E-4,5.105524189501161E-5,2.3916609551394974E-5,2.6357535660179616E-5,5.125104668836704E-6,9.826656836400569E-5,2.2256057408498534E-4,6.380208473512015E-5,9.020766113761574E-5,1.677144148960816E-4,9.337137201517763E-4,3.488582955304035E-4,1.3129838046158174E-4,2.2170453584098918E-4,2.9448270824659255E-5
0.12335746018828075,4.186204969353426E-5,4.264749481537595E-4,3.0399965330459223E-5,6.293174446691196E-5,2.563069208821688E-5,6.652628756772799E-5,3.422847475606817E-4,6.917124548293592E-5,8.178708437713654E-5,8.623864691533575E-5,5.552169193285144E-5,6.305956154642498E-5,7.366858816515459E-6,3.638675244684759E-4,5.008048666004796E-5,3.622522389212265E-4,3.6151521934431633E-4,3.4665869421899716E-5,2.3558635961789656E-6,1.0448704314761914E-4,5.9404229771428E-6,2.484580600465526E-4,2.803720708841226E-4,1.5688203196131864E-4,3.0343198550739242E-5,3.830598920753662E-4,2.2365098100523136E-4,2.1432431647870712E-4,1.0547730596172235E-4
0.13543929526824855,7.307546892132237E-6,1.0519648936186172E-5,6.995683557529097E-5,1.0917695041598867E-4,2.3910783530549314E-4,1.9072419683243964E-5,4.0816771366086324E-6,2.150735225445922E-5,6.133464078505615E-5,4.008451731130934E-5,1.413467133419061E-4,2.0037889259491522E-4,8.86356360243845E-5,2.4340325993929605E-5,5.087463746543813E-4,2.5462960105508207E-5,1.2737102399596706E-5,8.27110029377584E-5,2.4050081677529576E-6,3.254726852398387E-4,2.184595304131684E-4,2.3578018660287703E-4,5.457920742611729E-4,1.4919772541742638E-5,8.347480534942533E-5,8.624259160523056E-6,1.9600690872656273E-5,4.2392059513802203E-4,8.671664476655913E-5
0.18581371653167927,1.6876252250593222E-5,9.23105447879699E-5,4.921598543232097E-5,5.966755565957771E-6,3.835791543933332E-5,1.4074915529715753E-5,5.471403255207351E-5,2.316711525160539E-5,1.335886045450846E-4,1.814413583374545E-6,2.3591045541187407E-4,1.5639686981129184E-4,1.665512109896766E-4,5.852292127740126E-5,3.085888671336607E-6,6.421562183853683E-4,1.1896642651172348E-4,8.687780561068973E-5,5.888014187307167E-5,0.0011316924826181953,3.4848493312008514E-7,5.7875947675097586E-5,1.1349607814375987E-4,5.985942803887805E-5,2.9044409051392003E-5,7.980254078014226E-5,6.0309817506481355E-5,9.888832458414131E-5,3.502352780197786E-4
0.19850562278707007,3.8564821040094614E-5,4.086851501253042E-4,1.5616953620500157E-4,1.2357049089496163E-4,3.6791812265281356E-5,1.61312481107573E-5,3.9854281813711653E-4,8.536377719177368E-5,1.3596404501561718E-4,4.025449929869519E-5,3.569740624796437E-5,2.1336315667211812E-4,6.26373715631963E-5,3.5767978018555376E-4,4.142769402865293E-5,1.7757089624462717E-4,4.23943776383116E-5,2.0139523845889892E-5,2.610996724131934E-6,2.58569082255992E-4,3.112798031704087E-5,1.1351078334102571E-4,5.632859865175881E-4,9.512805061660981E-4,4.734884327649325E-4,1.7715535922032492E-4,1.3141758489903534E-4,3.904944511399197E-4,7.116809032931578E-5
